label,content,back_translation,synonym_aug
2,"ví dụ đề tài của em là doubledot các nguyên lý cơ bản , bao gồm 7 nguyên tắc của bohm ( 1983 ) .","ví dụ đề tài của em là doubledot các nguyên lý cơ bản , bao gồm 7 nguyên tắc của bohm ( 1983 ) .","ví dụ đề tài của em là doubledot các nguyên lý cơ bản , bao gồm 7 nguyên tắc của bohm ( 1983 ) ."
2,"hiếm có môn học nào mà hình thức kiểm tra bao gồm cả việc thi giữa kỳ , cuối kỳ , thực hành lẫn làm đồ án môn học .","hiếm có môn học nào mà hình thức kiểm tra bao gồm cả việc thi giữa kỳ , cuối kỳ , thực hành lẫn làm đồ án môn học .","hiếm có môn học nào mà hình thức kiểm tra bao gồm cả việc thi giữa kỳ , cuối kỳ , thực hành lẫn làm đồ án môn học ."
3,"tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu .","tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu .","tích cực sử dụng hiệu quả trang moodle để cung cấp thông tin , dữ liệu ."
2,hình dung chưa ?,hình dung chưa ?,hình dung chưa ?
1,thầy theo chế độ trọng nam khinh nữ doubledot các câu hỏi dành cho nữ nhiều hơn dành cho nam .,thầy theo chế độ trọng nam khinh nữ doubledot các câu hỏi dành cho nữ nhiều hơn dành cho nam .,thầy theo chế độ trọng nam khinh nữ doubledot các câu hỏi dành cho nữ nhiều hơn dành cho nam .
3,ok hết .,ok hết .,ok hết .
2,em cảm ơn ?,em cảm ơn ?,em cảm ơn ?
3,"nhiệt tình , giảng dạy có hiệu quả cao .","nhiệt tình , giảng dạy có hiệu quả cao .","nhiệt tình , giảng dạy có hiệu quả cao ."
1,"thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% .","thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% .","thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% ."
2,em xin góp ý như thế ạ .,em xin góp ý như thế ạ .,em xin góp ý như thế ạ .
1,nên cho chơi trò chơi về anh văn thật nhiều để có hứng thú nhiều hơn nữa .,nên cho chơi trò chơi về anh văn thật nhiều để có hứng thú nhiều hơn nữa .,nên cho chơi trò chơi về anh văn thật nhiều để có hứng thú nhiều hơn nữa .
2,"do học kỳ này em không thể đến lớp học môn này , nên em không thể đưa ra ý kiến gì thêm .","do học kỳ này em không thể đến lớp học môn này , nên em không thể đưa ra ý kiến gì thêm .","do học kỳ này em không thể đến lớp học môn này , nên em không thể đưa ra ý kiến gì thêm ."
2,cô dạy hay nhưng hơi nhanh .,cô dạy hay nhưng hơi nhanh .,cô dạy hay nhưng hơi nhanh .
1,"có thể do thầy bận việc nên việc dạy học trên lớp không được ổn định , dẫn tới việc học bù nhiều , mong thầy sắp xếp ổn thỏa hơn nữa do không phải khi nào em cũng học được nhiều buổi học bù như vậy .","có thể do thầy bận việc nên việc dạy học trên lớp không được ổn định , dẫn tới việc học bù nhiều , mong thầy sắp xếp ổn thỏa hơn nữa do không phải khi nào em cũng học được nhiều buổi học bù như vậy .","có thể do thầy bận việc nên việc dạy học trên lớp không được ổn định , dẫn tới việc học bù nhiều , mong thầy sắp xếp ổn thỏa hơn nữa do không phải khi nào em cũng học được nhiều buổi học bù như vậy ."
2,cảm ơn .,cảm ơn .,cảm ơn .
1,cần giảng kỹ hơn nữa .,cần giảng kỹ hơn nữa .,cần giảng kỹ hơn nữa .
1,thực trạng chung là giảng viên dạy thực hành ở trường chưa thật sự tận tâm giúp sinh viên nâng cao kỹ năng thực hành của môn học đó .,thực trạng chung là giảng viên dạy thực hành ở trường chưa thật sự tận tâm giúp sinh viên nâng cao kỹ năng thực hành của môn học đó .,thực trạng chung là giảng viên dạy thực hành ở trường chưa thật sự tận tâm giúp sinh viên nâng cao kỹ năng thực hành của môn học đó .
3,thầy dạy rất tốt .,thầy dạy rất tốt .,thầy dạy rất tốt .
1,ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .,ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .,ida pro 64-bit hoàn toàn có thể phân tích các file thực thi 32-bit nhưng các thanh ghi phức tạp hơn nhiều thay cho ida pro 64-bit không phân tích được cái file thực thi 32-bit colonsmile .
3,"thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .","thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .","thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất ."
1,cần nên cho bài tập về nhà .,cần nên cho bài tập về nhà .,cần nên cho bài tập về nhà .
1,"thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ .","thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ .","thầy giảng hơi khó hiểu , lên lớp hơi muộn , chưa đúng giờ ."
2,giảng viên giảng dạy theo đúng thời gian môn học .,giảng viên giảng dạy theo đúng thời gian môn học .,giảng viên giảng dạy theo đúng thời gian môn học .
1,cô giảng hơi nhanh và khó nghe .,cô giảng hơi nhanh và khó nghe .,cô giảng hơi nhanh và khó nghe .
3,cô hướng dẫn về cách thuyết trình rất hay .,cô hướng dẫn về cách thuyết trình rất hay .,cô hướng dẫn về cách thuyết trình rất hay .
3,thầy giảng bài kỹ !,thầy giảng bài kỹ !,thầy giảng bài kỹ !
3,cách thầy dạy học rất hay !,cách thầy dạy học rất hay !,cách thầy dạy học rất hay !
3,"thầy dạy dễ hiểu , rất nhiệt tình trả lời giải đáp của sinh viên .","thầy dạy dễ hiểu , rất nhiệt tình trả lời giải đáp của sinh viên .","thầy dạy dễ hiểu , rất nhiệt tình trả lời giải đáp của sinh viên ."
2,không có ý kiến .,không có ý kiến .,không có ý kiến .
2,"hình thức đánh giá , chấm điểm giữa các nhóm , đánh giá bản thân , nhóm khách hàng .","hình thức đánh giá , chấm điểm giữa các nhóm , đánh giá bản thân , nhóm khách hàng .","hình thức đánh giá , chấm điểm giữa các nhóm , đánh giá bản thân , nhóm khách hàng ."
1,cần cho sinh viên thảo luận nhiều hơn .,cần cho sinh viên thảo luận nhiều hơn .,cần cho sinh viên thảo luận nhiều hơn .
1,chưa thực sự tốt .,chưa thực sự tốt .,chưa thực sự tốt .
2,không rõ .,không rõ .,không rõ .
1,cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ .,cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ .,cách giảng dạy còn hơi nhanh và lý thuyết mới nhiều nên đôi lúc gây buồn ngủ .
3,"giảng viên dạy tốt , nhiệt tình .","giảng viên dạy tốt , nhiệt tình .","giảng viên dạy tốt , nhiệt tình ."
3,khả năng truyền đạt dễ hiểu .,khả năng truyền đạt dễ hiểu .,khả năng truyền đạt dễ hiểu .
1,"lý do doubledot "" thầy quên "" .","lý do doubledot "" thầy quên "" .","lý do doubledot "" thầy quên "" ."
1,tăng cường thêm thiết bị để môn học được hiệu quả .,tăng cường thêm thiết bị để môn học được hiệu quả .,tăng cường thêm thiết bị để môn học được hiệu quả .
2,không có .,không có .,không có .
3,em cảm thấy nó rất hữu ích cho chúng em sau này .,em cảm thấy nó rất hữu ích cho chúng em sau này .,em cảm thấy nó rất hữu ích cho chúng em sau này .
1,"cơ sở dữ liệu năm nay đã kết hợp với thiết kế cơ sở dữ liệu rồi , kiến thức nhiều mà thi có phần trắc nghiệm nữa thì đánh giá kiến thức học được chưa đảm bảo cho lắm ạ .","cơ sở dữ liệu năm nay đã kết hợp với thiết kế cơ sở dữ liệu rồi , kiến thức nhiều mà thi có phần trắc nghiệm nữa thì đánh giá kiến thức học được chưa đảm bảo cho lắm ạ .","cơ sở dữ liệu năm nay đã kết hợp với thiết kế cơ sở dữ liệu rồi , kiến thức nhiều mà thi có phần trắc nghiệm nữa thì đánh giá kiến thức học được chưa đảm bảo cho lắm ạ ."
2,không !,không !,không !
2,"thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 .","thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 .","thực sự thì giảng viên này không dạy lớp em , nên những đánh giá em chọn mặc định mức độ 3 ."
1,"thầy dạy hay , tuy nhiên còn nhiều chỗ chưa thật sự giải đáp hoàn toàn cho sinh viên vì chưa đủ thời gian .","thầy dạy hay , tuy nhiên còn nhiều chỗ chưa thật sự giải đáp hoàn toàn cho sinh viên vì chưa đủ thời gian .","thầy dạy hay , tuy nhiên còn nhiều chỗ chưa thật sự giải đáp hoàn toàn cho sinh viên vì chưa đủ thời gian ."
1,ít chú trọng phần ngữ pháp .,ít chú trọng phần ngữ pháp .,ít chú trọng phần ngữ pháp .
2,em xin hết ạ !,em xin hết ạ !,em xin hết ạ !
2,không có ý kiến !,không có ý kiến !,không có ý kiến !
2,"nếu được , thầy kể thêm truyện ngày xưa vào những lúc giải lao .","nếu được , thầy kể thêm truyện ngày xưa vào những lúc giải lao .","nếu được , thầy kể thêm truyện ngày xưa vào những lúc giải lao ."
3,sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .,sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .,sinh viên bọn em không chỉ được thực hành những kiến thức ở lớp lý thuyết mà còn được đi sâu hơn và được biết thêm những kiến thức mới .
3,giảng giải tốt vấn đề được đề cập đến .,giảng giải tốt vấn đề được đề cập đến .,giảng giải tốt vấn đề được đề cập đến .
2,hoàn toàn không có ý kiến .,hoàn toàn không có ý kiến .,hoàn toàn không có ý kiến .
1,"không nắm được thực lực , bài tập quá sức với sinh viên .","không nắm được thực lực , bài tập quá sức với sinh viên .","không nắm được thực lực , bài tập quá sức với sinh viên ."
3,giảng dạy tập trung .,giảng dạy tập trung .,giảng dạy tập trung .
1,trợ giảng dạy không hiểu gì .,trợ giảng dạy không hiểu gì .,trợ giảng dạy không hiểu gì .
3,phong cách dạy hiệu quả .,phong cách dạy hiệu quả .,phong cách dạy hiệu quả .
3,"giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay .","giảng viên giảng dạy nhiệt tình , phương pháp dạy hay ."
1,thêm thời lượng môn học .,thêm thời lượng môn học .,thêm thời lượng môn học .
1,giáo viên thường xuyên cho nghỉ học .,giáo viên thường xuyên cho nghỉ học .,giáo viên thường xuyên cho nghỉ học .
3,điều em hài lòng nhất đó là giảng viên giảng bài rất dễ hiểu và lưu ý được những lỗi thường xảy ra khi làm bài tập .,điều em hài lòng nhất đó là giảng viên giảng bài rất dễ hiểu và lưu ý được những lỗi thường xảy ra khi làm bài tập .,điều em hài lòng nhất đó là giảng viên giảng bài rất dễ hiểu và lưu ý được những lỗi thường xảy ra khi làm bài tập .
